frequency_ghz,model_id,dataset_scope,target_source,label_mode,protocol_sha256,estimand,validity,comparison,feature,unit,n,mae,rmse,bias,abs_error_p50,abs_error_p90,abs_error_p95,ci_status,n_request_groups,mae_ci_low,mae_ci_high,rmse_ci_low,rmse_ci_high,bias_ci_low,bias_ci_high,abs_error_p50_ci_low,abs_error_p50_ci_high,abs_error_p90_ci_low,abs_error_p90_ci_high,abs_error_p95_ci_low,abs_error_p95_ci_high,N_original,N_solved,N_strict_valid,N_invalid,N_analytic_fail,N_gds_fail,N_drc_fail,N_emx_not_solved,N_pending,N_joint_hit,N_independent_solves,N_unique_s4p_sha,N_accounted_candidates,joint_hit_fraction_original,joint_hit_fraction_accounted_original,confirmed_joint_hit_coverage_original,joint_hit_fraction_strict,joint_hit_original_ci_status,joint_hit_original_ci_low,joint_hit_original_ci_high,joint_hit_accounted_original_ci_status,joint_hit_accounted_original_ci_low,joint_hit_accounted_original_ci_high,joint_hit_strict_ci_status,joint_hit_strict_ci_low,joint_hit_strict_ci_high,percentage_metric
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_target,Lp_nH,nH,51,0.08766214370445188,0.16211882878975817,0.07065368220992221,0.012866718439406899,0.2885013924800537,0.4311002946566793,PROVISIONAL_SMALL_REQUEST_N,6,0.03110017288377513,0.14784221073196896,0.06458447608432237,0.23566758173508834,-0.00271066973441091,0.13721508531281223,0.009711622038607537,0.0452284826040813,0.07883764087820948,0.4723270569676382,0.1642390255483206,0.48486288794894217,220,58,51,7,13,0,0,0,149,29,58,58,66,,0.4393939393939394,0.1318181818181818,0.5686274509803921,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.36363636363636365,0.5,PROVISIONAL_SMALL_REQUEST_N,0.5166532258064517,0.6170212765957447,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_target,Ls_nH,nH,51,0.06269344984000434,0.09717833242835372,0.009229666205375223,0.02505161786054111,0.18855915999472472,0.21190145187330195,PROVISIONAL_SMALL_REQUEST_N,6,0.051843604020503774,0.07338413893086833,0.08052557545322322,0.11202741697637725,-0.03508648315266169,0.057335772277351864,0.01699169897929176,0.03452789999302852,0.1317323059222198,0.21443989602406105,0.18855915999472472,0.2558130426158336,220,58,51,7,13,0,0,0,149,29,58,58,66,,0.4393939393939394,0.1318181818181818,0.5686274509803921,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.36363636363636365,0.5,PROVISIONAL_SMALL_REQUEST_N,0.5166532258064517,0.6170212765957447,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_target,Qmin,dimensionless,51,1.1351446839418424,1.930143927010705,-0.9068654137109924,0.39313956735948175,3.3817196223518113,4.303668886294222,PROVISIONAL_SMALL_REQUEST_N,6,0.7730248628318626,1.5108581831246481,1.1019425292116716,2.5275320683028832,-1.40370423151565,-0.4127852495349511,0.2483021219465371,0.4875336316879515,1.8964437496781805,4.383414857057936,2.2009818620551336,6.446578897841828,220,58,51,7,13,0,0,0,149,29,58,58,66,,0.4393939393939394,0.1318181818181818,0.5686274509803921,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.36363636363636365,0.5,PROVISIONAL_SMALL_REQUEST_N,0.5166532258064517,0.6170212765957447,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_target,K_abs,dimensionless,51,0.014214448718239785,0.022737377612781103,-0.005594871096677392,0.0091005630843346,0.026736018677679163,0.04888338332020355,PROVISIONAL_SMALL_REQUEST_N,6,0.00963871456034527,0.021979188983928505,0.01259745445017666,0.03428154055059034,-0.016535341205135792,0.004070247713698043,0.007806242757933679,0.012411553358190386,0.020198471756448795,0.07863539921368387,0.02358573556243945,0.08405188355730606,220,58,51,7,13,0,0,0,149,29,58,58,66,,0.4393939393939394,0.1318181818181818,0.5686274509803921,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.36363636363636365,0.5,PROVISIONAL_SMALL_REQUEST_N,0.5166532258064517,0.6170212765957447,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_frozen_proxy,Lp_nH,nH,51,0.010458153444520658,0.013429049940731594,-0.0065075172944232765,0.00860154063461227,0.018676001573068257,0.0319467451208022,PROVISIONAL_SMALL_REQUEST_N,6,0.008378135556955444,0.01308162145057512,0.010475082127513875,0.016531739811715997,-0.008965544243286322,-0.0048312353008503305,0.007009401456467668,0.01040961309481414,0.013549437049923396,0.03228112257420834,0.01599360295119423,0.034552517122567794,220,58,51,7,13,0,0,0,149,29,58,58,66,,0.4393939393939394,0.1318181818181818,0.5686274509803921,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.36363636363636365,0.5,PROVISIONAL_SMALL_REQUEST_N,0.5166532258064517,0.6170212765957447,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_frozen_proxy,Ls_nH,nH,51,0.007089724087298,0.009868000708280573,-0.002770141049885166,0.005259859455654103,0.013193440803342282,0.01964513234868792,PROVISIONAL_SMALL_REQUEST_N,6,0.004767399903633974,0.010028830291533853,0.005776080198177971,0.014269367706074423,-0.007397805303750969,0.0005390390701745648,0.004115467217584712,0.007638004955360711,0.009057641912250392,0.031046143722086805,0.010239719230306955,0.03274854615826453,220,58,51,7,13,0,0,0,149,29,58,58,66,,0.4393939393939394,0.1318181818181818,0.5686274509803921,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.36363636363636365,0.5,PROVISIONAL_SMALL_REQUEST_N,0.5166532258064517,0.6170212765957447,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_frozen_proxy,Qmin,dimensionless,51,0.23461282388784213,0.33346523506693315,-0.000599332144088245,0.15305811010792247,0.559268672812026,0.8281040610183075,PROVISIONAL_SMALL_REQUEST_N,6,0.17751405762604305,0.2988730286841692,0.24128599181770202,0.41736329473402095,-0.09226753915632921,0.09161444862791125,0.10494525907492047,0.1666972501244759,0.3616854810557708,0.8710675142677673,0.3799663921001155,0.9505825373908738,220,58,51,7,13,0,0,0,149,29,58,58,66,,0.4393939393939394,0.1318181818181818,0.5686274509803921,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.36363636363636365,0.5,PROVISIONAL_SMALL_REQUEST_N,0.5166532258064517,0.6170212765957447,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_frozen_proxy,K_abs,dimensionless,51,0.009736342400727217,0.012532754053520041,-0.0044015635962542194,0.007718111493849489,0.022230577528984552,0.02598869490126439,PROVISIONAL_SMALL_REQUEST_N,6,0.007498090401260697,0.012114796174922414,0.00947155259800536,0.015222972394465906,-0.008127318003577667,-0.0014092452721509079,0.004643106489924484,0.011083954178999544,0.013220180104107724,0.02598869490126439,0.01515832970802612,0.030348665213524213,220,58,51,7,13,0,0,0,149,29,58,58,66,,0.4393939393939394,0.1318181818181818,0.5686274509803921,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.36363636363636365,0.5,PROVISIONAL_SMALL_REQUEST_N,0.5166532258064517,0.6170212765957447,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,all_finite_diagnostic,emx_minus_target,Lp_nH,nH,58,0.09346816268298337,0.16330901948044504,0.06309166537874333,0.01664146535339739,0.2958509868576644,0.40918871571573284,PROVISIONAL_SMALL_REQUEST_N,6,0.04111014768007409,0.1474197291153649,0.0830001229450498,0.23080156454878195,-0.013293933944177423,0.13419678172936036,0.01017422777475474,0.0742262644255327,0.1483135647394359,0.46438745162280987,0.19839229563961935,0.48277382850872735,220,58,51,7,13,0,0,0,149,29,58,58,66,,0.4393939393939394,0.1318181818181818,0.5686274509803921,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.36363636363636365,0.5,PROVISIONAL_SMALL_REQUEST_N,0.5166532258064517,0.6170212765957447,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,all_finite_diagnostic,emx_minus_target,Ls_nH,nH,58,0.07389189324832408,0.11504697721050945,0.025577284065980595,0.029062054674702242,0.20870283689355035,0.22233835537964994,PROVISIONAL_SMALL_REQUEST_N,6,0.055566381801906546,0.0965592262309315,0.08607417454168176,0.13816812309292612,-0.02626005019127294,0.08104102163471617,0.01825275983600272,0.038879210138143744,0.13367072346910325,0.2441605607548455,0.19020965840893453,0.2683230362983247,220,58,51,7,13,0,0,0,149,29,58,58,66,,0.4393939393939394,0.1318181818181818,0.5686274509803921,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.36363636363636365,0.5,PROVISIONAL_SMALL_REQUEST_N,0.5166532258064517,0.6170212765957447,NOT_PRIMARY; use physical units and frozen spans
