source_row_index,evaluation,raw_geometry_identity_sha256,production_geometry_fingerprint_sha256,gds_sha256,lp_nh,ls_nh,qp,qs,qmin,k_abs,signed_k,conditional_strict,core_range,q10_to20,necessary_grid_edges_pass,current_qualification,reuse_class
97567,000000__shard_000__04db4f3dd1a9a370,818f6867a161600e039c04dff3b81afc53f1a1d07b804804bcbd132461c78b21,c994eb88b31a02008783e4aff28ffbbe2ef07bfa712365f22c3ea15a5a95297b,7449d62cf9b9b63319f4631fdd8d56f108b222208a70b385bc96ebeedfaf2511,1.1310402174387617,1.0160550591866853,17.985384337652288,18.10746794473161,17.985384337652288,0.20225813901904097,0.20225813901904097,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97568,000001__shard_000__1e6e2a2ad268c784,7eedd34d6c449a5a6c886030faf55b323dc0d3d8fa49310ed55fee48bbba31f0,cf991c001c11f08aa04fdf206d43004d0159c50a5d5f10799f3e50706916c484,98a545110623fbd469f8fc54f850819250757c656bda52e0a4fbe5271de96dfe,1.138097877991114,1.0390615534689822,18.056644737650753,17.898977251792026,17.898977251792026,0.20232498085601966,0.20232498085601966,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97569,000002__shard_000__2045500a237511cf,6b5f59ae9e89da513f3fbdd57478eb94b45d59b9343482a929c717fa22496a97,150569f4e15285258380347d2cbc512d339f6cee965c77cd0ad374fb99242773,cd3c01b2f92ace22c4dbe607030f15426b8c117d82bd7368c57ad1aa141feaa7,1.1487372256008568,1.0163662431397553,17.91727597072453,18.148517275269395,17.91727597072453,0.20181093086480392,0.20181093086480392,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97570,000003__shard_000__20bc51923feee73f,65c73a5999a7f0538d9a84fc400ac0d413968f5bced0e67cf21de6159a87df6b,d68ea2347a932411aff8ff882b23318ac26c25b950f4de552078fa920e9c6d3c,46b5714f4345e29e126dfbb2fd58647f92b121648e2a0648e7fc6d16e9fa140b,1.1233093601563564,1.0100263430454186,18.138216702796083,18.203746098538357,18.138216702796083,0.20450993176474114,0.20450993176474114,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97571,000004__shard_000__21bd18e0cb83d1ac,26d38e4455f0bc0c41882ea18a048a9bb3e720d7ff4c720122678b378e1fbd3e,072198580561b6ccc148d13999f14fc3a6ae8c9231aaed79f84cc67039c9c908,fbd01fae2407d80ee23024e20661dc24f35906c75631ffac9e26b54ac6fb5440,1.1282226602513579,1.0104470545235098,18.098073955579206,18.228214636680338,18.098073955579206,0.20055613334566189,0.20055613334566189,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97572,000005__shard_000__268358cdcdb79162,3c0b049b0894170470329ca0e784a4925299d50871ad5f54be2fddd38b193915,83bd34f22f053218abbe7b3c96b485417a4fdc38b5a44c48687a33dd3b7253ac,d463f05004209af8c48f0579aa12905e85c0a93717f8c93dee8bb3362de37359,1.1388990467008357,1.0323286506053315,17.978705246792384,17.788577851419532,17.788577851419532,0.20386156080862494,0.20386156080862494,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97573,000006__shard_000__26a6773369ec43ee,a9b6845774a766360b3756558f8142f1b78a60b80aed2f67d226350b0bb94870,29e67b992de5b898e204187701c1b3e4a93550cb5c1540431083a3ab96000394,743f41b99340458949d29931bb6149c8a09ed436cf946fcfeac1277832a67c1c,1.1199876500779282,1.0325767286916707,18.106134270432193,17.819134003517966,17.819134003517966,0.20724062890247472,0.20724062890247472,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97574,000007__shard_000__2772cdbb3d3f6620,89d1113b6a6682ba367d3a8748c0d71c3a0cf44a5dd02bd775fbfbb7892eb3ff,f90409d5c795ecdca3cb048f8ac3db0c9f1d409e6ffe77059dc1ace340d1e542,37c57df7af50901b7db8308127a06cbbdb5e0f6b5acf5e906f228b46e22476ea,1.118980749273433,1.0159178385719034,18.132336586191744,18.008884641191248,18.008884641191248,0.204551013103985,0.204551013103985,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97575,000008__shard_000__295f80a3af144a33,c224ec3a17729c8c6ff51f1bdd75688163557c7eb9269243d0aecbcab4371486,3b525ed8276dfe878d45af36117fafbe0f6e30b73f0c2bf815ec86aa4ae70714,83229fac5978187270740436214cf0b2fbaa6c7e42bf422fa2dd5afd7e6141c7,1.1203764291474763,1.0337617625483164,18.11772180436735,17.806814284560396,17.806814284560396,0.20783041741956992,0.20783041741956992,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97576,000009__shard_000__299064d5808b4c5a,c720b83a1d51bdc652a612e0869324c99a73c4de079f77a786e721d278bdf7b5,34048c31c887b3e1f4487da3d583d755671505062fe3259274f0661b655205da,641ce699876fcb69982e4a152b7541ac3f4711ecd17dfc53450356fc1820a2a6,1.1269493134250914,1.0103218537907854,18.055082131376803,18.146165567434867,18.055082131376803,0.20492769772756958,0.20492769772756958,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97577,000010__shard_000__2bb9568be0c1a452,95fe6ebffd44eb6892bd8cdc4bef391b50a6652944633bcdfbe22908f86bec0b,d2513c2bdcd13b5978e2fc7d79e2e1d7877fb09a0bbe0a61ca157f951994361c,ae7180e570049e64cd66b2707f172e6f54c046e8b2634f8d9863adbd8057b298,1.1423864305199949,1.0294769394306953,17.983004506583164,17.906458577918627,17.906458577918627,0.20469402002603931,0.20469402002603931,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97578,000011__shard_000__34a6704c80611b2d,d3f964f458cd243ca3c5791f39622c4ada0496589145c2e2c092ad6e899c852d,a16bace607a9f4723ce6f1e30d38403e4ad80f8beec7d8442d879096290c7cae,3011766e7c2148d7dbcfba425a470df89051b37930d849bfc92c5d8a087192bf,1.1074783622128999,0.9975918970558287,18.275757967276405,18.323347497801926,18.275757967276405,0.206621976050758,0.206621976050758,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97579,000012__shard_000__37b79078cd7f4154,766c0ee60e7fc48e58e0a9f5e9a1ec3d57c124dff21757a7c209bb7b07a290d7,f859e0f86a295d799cab7ddd5a792fe3b0a22bf806e344c3081547c65697d700,de7ccd0aa77ced5d2fca4c2a0440489b203e0027f549ddde5e5b2685b24f7b55,1.148180927919896,1.0337773998105655,17.893694202820353,17.916731305786694,17.893694202820353,0.20173082399474948,0.20173082399474948,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97580,000013__shard_000__380985e6e0785775,638dee6853e95e908351a188907a9eec58f560596dd177234b86c8418a24858d,88c28ea3660721f4c9b631c9d5b06448d986f50a67a7c982cfe5512adbaec589,39695421ca9fcc480e0a9d3b325b36338ac4804118403630fafc4a58b26d5119,1.1248737111922251,1.0057693090382935,18.104785779368264,18.148380587196556,18.104785779368264,0.20524598156313512,0.20524598156313512,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97581,000014__shard_000__3bec8e410c6c7d5f,f372024fbaf3c06e40aec2c0c9da03a7b42b40abda8eb7b01128dae360224c0b,02b245235547ccfabc82ce5b41706c0360be9dcf66e3cfc8455eac340c7bb0ed,6d99f7b0c2577bbf6068e912a396cb660f2d231f9ac22824d93079c04e5720c4,1.1164134275340958,1.0187456548932765,18.158816931427776,18.060767808742433,18.060767808742433,0.20347839617979596,0.20347839617979596,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97582,000015__shard_000__3c1fb4d0aa48fced,c950ea615c9876384831093c40fae5190b3ba3250074188fd8c5a9ba587b5f45,469e05110f57170563c5c98af4aa3f206f3e4b514166933b257de59f0a9e8a36,292a60e24b1aedabc0bdda14360acdf1699d5969048cf41653defd46bcc71d85,1.1189204988643109,1.018796948922421,17.981418373702358,17.96713973300602,17.96713973300602,0.20437778692808606,0.20437778692808606,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97583,000016__shard_000__3d9737d58d5ee971,f6c76252d42121ef510a58913700ee119cbd504418ff1d8ca4290157504cb6da,d2ebfd813e717e5b549dfda34dc33f3fd12dff83e9e01198f1c597f835f26957,67c866db544ca134d735a4c84ef32cdaec9b2d8a3896402bfe4b5fd9e75a2876,1.1455361050436257,1.0186666631025934,17.8824474934435,18.02325924581755,17.8824474934435,0.2022987243410209,0.2022987243410209,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97584,000017__shard_000__439495224f3f6225,10f4335f740bddfe099077dc59a1d1e60b4c3cde8a48f01c4ee9d7592782daf3,bb39c2463fd74212906138e00f8cf957b33e8bae3604e90877ce0a54a52eb93f,d25e47c3662b32ebb30ea360e95ab2ae3b829b98efc7c7c51c822ebfb2d80980,1.137644600663004,1.0410229798781125,18.01545743689553,17.699019504167776,17.699019504167776,0.20597509739973327,0.20597509739973327,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97585,000018__shard_000__4812858d6ebd41fa,91c5849fad71a39663840105141b0f8769eeee92880423c41d9b54c0d0aa88ea,be17b8434dd02ca1f792b746b6594cef011565133d51fcc1221755bb7533e99b,98e0c0d086c99e979cf9afd31626f214189191a8e7d16b3708054b8fff1fdf55,1.1240406945143673,1.0122034794023846,18.14744731889195,18.13703204596666,18.13703204596666,0.20380850683150178,0.20380850683150178,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97586,000019__shard_000__4fd0e6942c8da21c,f45243809839c74a2ef938b4f0c61820fc51a8377b69179e430b6e6ba6b5a86e,9e1c5e4835880d7bd0b39cdcb71ff4103a5db07bf75d4b7a79727efd58d04857,1fe8466e7b938b17e590fdc9035b95800b602e751082a6fd43bbddf3c55f4a8c,1.1316473977586656,1.0205844050420507,18.07349392328898,18.037568377316692,18.037568377316692,0.20549979256250892,0.20549979256250892,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97587,000020__shard_000__580cfd3f78c45b1d,04d58b9d62376e2ea24c443127ba6617fd5573aa82fba77ac867a6f84573de49,904cf8c3ca0298d032e0963cde7a04a3cb943c865d88e554ac90a890f205fd85,917bd02e01091d20e174c028872058116b28249080cf76f6a69d2834ad489ffe,1.1483306340504487,1.0151160451518593,17.917716284215505,18.18848561093685,17.917716284215505,0.20443497518593207,0.20443497518593207,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97588,000021__shard_000__5c93acce68712d6e,3656ccdc39e25cc22bd3997eb0e013dfa3e622241a721d0cc80a02560d2b0a8e,f8c244fab46f06a9f57771d86c8337781ee16f51a4f2b9e4526c5934f5b757ad,2147677e39da98e142400164933013ad0e6c8ab40fa4a26009f2229fb231a095,1.119289376358253,0.9837113650101893,18.078709282204777,18.431315665078497,18.078709282204777,0.2041328313823464,0.2041328313823464,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97589,000022__shard_000__5d04b8ba22966093,0ab000ee5341d44f8ce6fb9b4ee8adabe8be0d1b9a71d7f537348241c7bc24b2,569dcde9b62475b501b871d5077885a89946bc4907fbdc8eb925d1d339fb9481,08348851a468b2b41fc636f847bd3536791fe6ac37926e5440536cc7581b0943,1.1249248709090944,1.004886139504693,18.062692523820203,18.230110280100956,18.062692523820203,0.20501007968545948,0.20501007968545948,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97590,000023__shard_000__64dbc92b89c3fb51,e0f807134b5b64f0ecb1f377ef048a6051d5fd02a86245f4b48e3ccb51848c81,8ebd63c5259d89021d25e42143a6d65a1b08dd72a0a7e8b04313528ef58100cd,72ec13fbab997b96f77234b15daba0d2036b429ecdf5a1cd491c2f8ce32789e8,1.1394054458129454,1.0173436165763843,17.982987530541095,18.017778168633946,17.982987530541095,0.20317137737717267,0.20317137737717267,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97591,000024__shard_000__6ad5c27e798a03b8,9e7fd0ceb321a19489e6c358d5c5580c5bb8dfae3ac58a141e3bcdd1568661be,a47c7fee8d48fb48e2f5b246fe61f6ae3d5b1488dc9b10504826d70304f8d1f9,0913baa6e3fb1595a1eeac538d7fafd88cbc75bd4761c35a02e81051edc5749c,1.12886827336816,1.019094657336512,18.071665260005425,18.07441731594601,18.071665260005425,0.20596486163618483,0.20596486163618483,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97592,000025__shard_000__6cbe5661c4f5a5cb,c72239f59a8ce201caedf034e562b762734a395130d5adc61efde590dcf562d1,0d6f9d835be976d54c00cbed3539eb96bb5f977b3bd3ed7bcd40bbbb3dc375f0,d6d7afc8dff53b427d2449babfbeab78ab7857d27b2b0211e73d4f0bed2b3a00,1.1431523517517592,1.048499441556733,17.946445792528873,17.691680324115637,17.691680324115637,0.20197154948692042,0.20197154948692042,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97593,000026__shard_000__6f5367d7b0bda542,f30540df84766f845017d9e8501422144fe2b9e4de0a0137cdf479032ec03c0d,464e56742b4a6ed3b91914ebfa8518aee551154efe9862307d32722e67f28620,773c80e626b3e8a07cc763e1c121502f603f65123434479c851c3a297d7802f1,1.1319125788126783,1.0282408842823745,18.019687644027986,18.01338653998704,18.01338653998704,0.20577462134273677,0.20577462134273677,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97594,000027__shard_000__723d746ecbb4b106,ea753cfba71f5536764eb439e3e27391fc6a97ba623b2a59ed050811d1e4e709,187897cc6e4238fffd6435d8d894d0e2dc812c9e5ff692609265c18d69513e10,7c95bb356a2f8b0471c49663fa577e86805d25c114b8cd3b950b64710f4c1137,1.137257022482539,1.0207618351912457,18.02835260882594,18.140951325340662,18.02835260882594,0.2019246763685938,0.2019246763685938,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97595,000028__shard_000__780143637775bdde,7b386f6ab20aabe6fbce6845b415cc63fd9722772f799c387a95f030ed99a858,d5c427038a6099fafd5f89a5a43fb10de98e2af9ab0332d0479781cf4f310c9a,979fd31a9f0b77fbebf1957717509b674532182af15d163474236df9e57a014a,1.1212767220722413,1.0300699641654592,18.10400588753529,17.96563640732842,17.96563640732842,0.20183415155626813,0.20183415155626813,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97596,000029__shard_000__79401f8c7f21b87b,2475d2ceb4af381b833f1f511180f7bed28ce3af96363f38611fda6628fb5fff,0fee653619809a053011100318be563cd6551956f3f9e92c2b46a534335cc0f4,66b9701732a3d72ef01c74c842280d7a0a52f6e30e4fcaf92e67e75d8ff02e6c,1.1379588906517628,1.0544593278747296,17.801244612790864,17.529560368555703,17.529560368555703,0.2072637672835308,0.2072637672835308,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97597,000030__shard_000__7a37377419ffba1b,c2bfcf0a8a4540ba0c4d4333e8e905e5ed75dd29f13e2baaefe440c513f11b78,bdca828cb61e6b4f1753ad1c37f30cc7fc3ad7fc84d29b890a1ef58e9e7480f6,b99b4408bc3b108105c94d1d78066bf18eaba635fc292b14f78d03655e4a252c,1.1312745630498702,1.0200387398357669,18.01678594490143,18.0659692263424,18.01678594490143,0.20454220911089052,0.20454220911089052,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97598,000031__shard_000__7bd8c7bf9585aef6,b6b91fb8b4043e2538434e48e5331d5adf55e71c2847003a86170b6aead72506,49641c56681b6a1f091909010c3446ba7a69bb10a46d6366d27f38b16a1b42fb,270c3ff67bc21153ec43b4157eeb2e1377606ef29744837db2ebbe90311e0639,1.1561921701484885,1.0134275240802832,17.847345198564778,18.091728548851897,17.847345198564778,0.2026309853860779,0.2026309853860779,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97599,000032__shard_000__800130c1d432f63d,31c7288153681acbb3d8fe411fef5d557898cf5ee8998edba4651baa6cf41cf6,80240353daa3e7b3a27223b2ffcd8747a3c7126f350b52a2ee00a2ad79f0d2cd,bd0c2d3e2635cc0eac995a0a651331970ccabefeba46995b4c009aae64e7ff20,1.15342782025724,1.026796309263324,17.898615186487124,17.94863302094651,17.898615186487124,0.20230259281684668,0.20230259281684668,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97600,000033__shard_000__80282fe3bf895b6c,8019b4c1e84f158ad3d3b95537553ac5fd9d69ec82e416bead159d4069489f14,faadcca3f0cc20b1e656a11b837361d02537862a70f46b87c2b1e7f87ff71c86,71a6541ff81667ab318ae44a8d139d7d0e8e7648c3022f99cb6f79fffbb6285c,1.128484509593382,1.013438630868161,17.881916339978734,18.00812497132969,17.881916339978734,0.20314555771733186,0.20314555771733186,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97601,000034__shard_000__804c70975d3b2cac,27f8ba57e2857a1865484e29312828339a80e223c1ce5ec99c997d27c4a4ec39,3aeacf3fa7a0394cd03b43a7ec319e9fb32f0edb13fb3792964d97a879d19515,83649745cfe8ffcfa33439159363756fda9d5bad937f7f72f340aca5a64ca9f1,1.1435248124581712,1.0175947650415669,17.953058239031616,18.26094216950233,17.953058239031616,0.19849610984743557,0.19849610984743557,true,false,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97602,000035__shard_000__83dadab53ca67a69,c9e51b4aa3344c3b846d49d1a630d2bd2c7e07aec704cd4040088ccbdefb2d0e,e9125929fd52f40b6643a16141ec4563ab21098726d354ceffb0553406cfee0a,3def91084f239d6fdca103b42221ba4f878fe8714a519519c800598a6753092e,1.1407192839121558,1.0181955207804894,17.962221725288675,18.021173467858553,17.962221725288675,0.20615277622637315,0.20615277622637315,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97603,000036__shard_000__84168b0a91b0db1a,6a885856b363cdb2a352d684f2b52d0d4a358c8277089f889852e4e117a49b07,2deb53b2cfb5ed15e3bdfd977cff8c1bf12e196a2e0d8ae01a631350768b7d03,45e3b8186207ac3d1f3e83e5f18672c8c8647bf192c919cd920b0c39a57ceaa3,1.1398886541663245,1.0183687860386614,17.958477476050604,18.06265472397252,17.958477476050604,0.20312158799990776,0.20312158799990776,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97604,000037__shard_000__8e7f9296fc52c812,80057d0b7ddc6e403a8582d0310b37ff9ac4a39c2c0d9e9c6f42b897fc3df689,73cd43a8246e1de6731e450ec4a5d66c3cc106f1990ddf708045fb7496c702cb,be84daa8d479e06595c54f14772543b4098cd16dfa1d88ede18949efdf355959,1.1100731702452196,1.0262876424643732,18.178573804656157,17.915211243549372,17.915211243549372,0.20070574704353417,0.20070574704353417,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97605,000038__shard_000__9153ca58d2e48610,e6fb598d6f0a9e998721f7a7e1b65f96bd31fed3f9d12b8b3ee0bbe2ec63aeed,89b80f1a0df318b231eed99fc1ae4bab124ddda4463cdfcacb2759f3e3b7d793,3b619c1fcc5ce47dd6cd984d48a8d47c47af1bb5e7f5789380d826227db02b7b,1.1287927149755044,1.0073633930303982,17.921489233085907,18.17293837901824,17.921489233085907,0.2012667335946563,0.2012667335946563,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97606,000039__shard_000__934b499601adfb6a,f4ec294b4a3c1c799737e2616dbe343da55d41a75ddb75aeb110b243aec11c0e,941df344526263a582fcb22175a4fdfd19976fed6af8121989821ae5c49d3177,101786409bcf7ca915a21046ae31c70265f4e4a493e8328573e0589066eaf3b7,1.1072700289250714,1.026980215788652,18.251911795106704,17.915557755879444,17.915557755879444,0.20100532038721483,0.20100532038721483,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97607,000040__shard_000__97e1f4e2230ecc50,e0b01a8bc47b5743841975ce6c28827932863f607a061f8ab818203a9b3fb223,9c72c95e994e8eccd5f1fe0e4832629a847c68fbea11d1cb29cf3a26158ab10c,966dd95aade3e3916d16d083075877766c3eb4c123f04b1c8cd6e7402f73247a,1.1338631491022857,1.0298981170852675,18.099765986669947,17.927436294766167,17.927436294766167,0.2052218660822678,0.2052218660822678,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97608,000041__shard_000__a2127558ee063fa0,bc2dfabfe45a0136d8f7972c162138b6d175a31d1e94b8172cb669ca90d23e34,5810cbf101f307b02d185b9af7254dd4c5e5f2589b7d8c82e0c085378e09de3c,4c84fe3d0cd72525b1ebccfb24516029b17b6b2a1839b88933e90584d938e0b1,1.1497792791728867,1.042754878613263,17.947282100643612,17.776476464823514,17.776476464823514,0.20306395091909443,0.20306395091909443,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97609,000042__shard_000__aab1346c167ef80e,aacb5dfc4cd349105cf7f744f0d750fe06ca8907d42086cadf24ae2292e97362,f4621579b0945156e4278468ee3a3c8af856a5a71f0a41d198a350da2dfa6fd5,9e6d8b11bcec501753af5f194592a539f73e015da94a13d4b6303cf75119a476,1.1448237425864112,1.0108940677295868,17.954634606209492,18.116194795063446,17.954634606209492,0.20251081137650742,0.20251081137650742,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97610,000043__shard_000__b419431d89673df4,fbad902bf09532403e49c8106df6564bb49c0f18a1322e09a74feb9b98091539,ea2b0cb4a271c2dc38b6e20ea338f6acf00777542f68aba8803b3981b0d39c52,12cfc7c1ea15552b99df6ae5014d345d9e08ef900f6089f64b7603c1e3d82df7,1.1167670147697617,1.0185101774658114,18.120833551674014,18.005546802367043,18.005546802367043,0.2053287027695131,0.2053287027695131,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
97611,000044__shard_000__b622313efdbcf119,0486461c6488ff5fe07beae5a331804de658d496a51c711caf564c1a5049e351,f9e4f06328e19a3c8ae4902abd1100e792138433857f410445fe537e31c947e5,fb67cd7b3e3ed6a3b1cf1307cf5c2c941530cadd1896fd2d177dbdbc1fa09057,1.121205867783377,1.032731883774487,18.11186083445751,17.780216480887418,17.780216480887418,0.20453709667893202,0.20453709667893202,true,true,true,true,UNPROVEN,B_RAW_RESPONSE_WITH_MISSING_CURRENT_EVIDENCE
