frequency_ghz,model_id,dataset_scope,target_source,label_mode,protocol_sha256,estimand,validity,comparison,feature,unit,n,mae,rmse,bias,abs_error_p50,abs_error_p90,abs_error_p95,ci_status,n_request_groups,mae_ci_low,mae_ci_high,rmse_ci_low,rmse_ci_high,bias_ci_low,bias_ci_high,abs_error_p50_ci_low,abs_error_p50_ci_high,abs_error_p90_ci_low,abs_error_p90_ci_high,abs_error_p95_ci_low,abs_error_p95_ci_high,N_original,N_solved,N_strict_valid,N_invalid,N_analytic_fail,N_gds_fail,N_drc_fail,N_emx_not_solved,N_pending,N_joint_hit,N_independent_solves,N_unique_s4p_sha,N_accounted_candidates,joint_hit_fraction_original,joint_hit_fraction_accounted_original,confirmed_joint_hit_coverage_original,joint_hit_fraction_strict,joint_hit_original_ci_status,joint_hit_original_ci_low,joint_hit_original_ci_high,joint_hit_accounted_original_ci_status,joint_hit_accounted_original_ci_low,joint_hit_accounted_original_ci_high,joint_hit_strict_ci_status,joint_hit_strict_ci_low,joint_hit_strict_ci_high,percentage_metric
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_target,Lp_nH,nH,22,0.02278645133602356,0.04749398241451138,-0.014635206881332928,0.009942924906681139,0.0419265511477674,0.07267149298374567,PROVISIONAL_SMALL_REQUEST_N,3,0.008025456940314202,0.06819664390848316,0.009875313590471934,0.09703001519070308,-0.06819664390848316,0.008583294163757443,0.007479180019442477,0.04313083558979258,0.01591719428385528,0.19839229563961935,0.017030360146835122,0.19839229563961935,220,25,22,3,13,0,0,0,182,13,25,25,33,,0.3939393939393939,0.05909090909090909,0.5909090909090909,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.2727272727272727,0.45454545454545453,PROVISIONAL_SMALL_REQUEST_N,0.5555555555555556,0.625,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_target,Ls_nH,nH,22,0.057988129594284336,0.08632185231410244,0.05777861797839464,0.033474322392354816,0.13910764835644085,0.2031658014047572,PROVISIONAL_SMALL_REQUEST_N,3,0.03752158360168803,0.08589669945488809,0.05317995713578499,0.11740033198533018,0.03752158360168803,0.08589669945488809,0.024762800901138915,0.034979154529583334,0.10360979058871081,0.217315533360654,0.11074777317132956,0.217315533360654,220,25,22,3,13,0,0,0,182,13,25,25,33,,0.3939393939393939,0.05909090909090909,0.5909090909090909,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.2727272727272727,0.45454545454545453,PROVISIONAL_SMALL_REQUEST_N,0.5555555555555556,0.625,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_target,Qmin,dimensionless,22,0.7576806359138312,1.1451908424898392,-0.3558892159742549,0.37129377456883184,1.869319808164111,2.185754956436286,PROVISIONAL_SMALL_REQUEST_N,3,0.7058111537218885,0.8434102072651456,0.9986001778023773,1.5297728667111592,-0.7487316298386176,-0.1108480208391577,0.15732748628879278,0.6671432253744403,1.73370010059376,3.3817196223518113,1.8964437496781805,3.3817196223518113,220,25,22,3,13,0,0,0,182,13,25,25,33,,0.3939393939393939,0.05909090909090909,0.5909090909090909,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.2727272727272727,0.45454545454545453,PROVISIONAL_SMALL_REQUEST_N,0.5555555555555556,0.625,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_target,K_abs,dimensionless,22,0.010618855815990121,0.0160559934976832,0.004358652560829629,0.008077515208180563,0.02631336333689052,0.027540581340102475,PROVISIONAL_SMALL_REQUEST_N,3,0.008073345876722645,0.013451365278786764,0.009307833503762826,0.023729018571627562,-0.004447106618988891,0.012057893533324326,0.002201845146964171,0.008388995451459852,0.015049287718085051,0.05210044947960199,0.015436779350727403,0.05210044947960199,220,25,22,3,13,0,0,0,182,13,25,25,33,,0.3939393939393939,0.05909090909090909,0.5909090909090909,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.2727272727272727,0.45454545454545453,PROVISIONAL_SMALL_REQUEST_N,0.5555555555555556,0.625,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_frozen_proxy,Lp_nH,nH,22,0.011213176183181144,0.014057930624416841,-0.006416737082189917,0.008831100259845792,0.01620549713370245,0.03299340795753157,PROVISIONAL_SMALL_REQUEST_N,3,0.008484275573449378,0.015025809499671939,0.009747420786482636,0.018670815529850185,-0.011086054056065508,-0.003907981592352148,0.007009401456467668,0.014498100835016903,0.015531551472091556,0.034552517122567794,0.01599360295119423,0.034552517122567794,220,25,22,3,13,0,0,0,182,13,25,25,33,,0.3939393939393939,0.05909090909090909,0.5909090909090909,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.2727272727272727,0.45454545454545453,PROVISIONAL_SMALL_REQUEST_N,0.5555555555555556,0.625,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_frozen_proxy,Ls_nH,nH,22,0.004338210462014728,0.005163938784717964,9.774955528344095e-05,0.003917047441378607,0.009061174988867842,0.009756080206668388,PROVISIONAL_SMALL_REQUEST_N,3,0.003925450714908824,0.0047797553315543475,0.00446930999149605,0.005814307275450752,-0.0017273303177289688,0.0031335684445204627,0.0037082287943424053,0.004115467217584712,0.00685174357271252,0.010932272985158087,0.00696852191623365,0.010932272985158087,220,25,22,3,13,0,0,0,182,13,25,25,33,,0.3939393939393939,0.05909090909090909,0.5909090909090909,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.2727272727272727,0.45454545454545453,PROVISIONAL_SMALL_REQUEST_N,0.5555555555555556,0.625,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_frozen_proxy,Qmin,dimensionless,22,0.31298785082416497,0.43989294240863264,-0.06147625626855533,0.1584333306677035,0.870800660520878,0.9119315842127386,PROVISIONAL_SMALL_REQUEST_N,3,0.2317135825092862,0.36539233810909555,0.4177295883233718,0.47021124257263963,-0.19809991597143012,0.07039947841485707,0.0639825575398536,0.24290354757594024,0.7631565937897872,0.9505825373908738,0.8814748103965204,0.9505825373908738,220,25,22,3,13,0,0,0,182,13,25,25,33,,0.3939393939393939,0.05909090909090909,0.5909090909090909,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.2727272727272727,0.45454545454545453,PROVISIONAL_SMALL_REQUEST_N,0.5555555555555556,0.625,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,strict_valid,emx_minus_frozen_proxy,K_abs,dimensionless,22,0.009883173992787396,0.013191857953351831,-0.001542741314784643,0.0075323279475535965,0.024905920599905075,0.026407660803549275,PROVISIONAL_SMALL_REQUEST_N,3,0.004980350312037546,0.011810956326740129,0.006466640466682249,0.01597636809274431,-0.004082847313828571,0.0006042776546796642,0.0028606830417672313,0.010288009861447706,0.01315161835612294,0.030857124332054307,0.01315161835612294,0.032959960951727485,220,25,22,3,13,0,0,0,182,13,25,25,33,,0.3939393939393939,0.05909090909090909,0.5909090909090909,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.2727272727272727,0.45454545454545453,PROVISIONAL_SMALL_REQUEST_N,0.5555555555555556,0.625,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,all_finite_diagnostic,emx_minus_target,Lp_nH,nH,25,0.03794018332419891,0.06971433134637141,-0.030767088204071157,0.011985518665349693,0.13684260563743178,0.18434465155031707,PROVISIONAL_SMALL_REQUEST_N,3,0.008025456940314202,0.09852323415685879,0.009875313590471934,0.1219381990361069,-0.09852323415685879,0.008583294163757443,0.007479180019442477,0.08283171444053483,0.01591719428385528,0.19547038379720036,0.017030360146835122,0.19839229563961935,220,25,22,3,13,0,0,0,182,13,25,25,33,,0.3939393939393939,0.05909090909090909,0.5909090909090909,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.2727272727272727,0.45454545454545453,PROVISIONAL_SMALL_REQUEST_N,0.5555555555555556,0.625,NOT_PRIMARY; use physical units and frozen spans
15,f15-5a9547401a37,DEVELOPMENT_5K_NOT_FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,all_candidates,all_finite_diagnostic,emx_minus_target,Ls_nH,nH,25,0.07624223055694222,0.10890823411410208,0.07605786033495929,0.034979154529583334,0.21091830340115078,0.21600964755907928,PROVISIONAL_SMALL_REQUEST_N,3,0.03752158360168803,0.13247505126546755,0.05317995713578499,0.15870850169611297,0.03752158360168803,0.13247505126546755,0.024762800901138915,0.16997832505204236,0.10360979058871081,0.21708407178126618,0.11074777317132956,0.217315533360654,220,25,22,3,13,0,0,0,182,13,25,25,33,,0.3939393939393939,0.05909090909090909,0.5909090909090909,NOT_ESTIMABLE,,,PROVISIONAL_SMALL_REQUEST_N,0.2727272727272727,0.45454545454545453,PROVISIONAL_SMALL_REQUEST_N,0.5555555555555556,0.625,NOT_PRIMARY; use physical units and frozen spans
